"date","count","package"
2015-04-28,10,"elastic"
2015-04-29,11,"elastic"
2015-04-30,25,"elastic"
2015-05-01,10,"elastic"
2015-05-02,16,"elastic"
2015-05-03,18,"elastic"
2015-05-04,26,"elastic"
2015-05-05,16,"elastic"
2015-05-06,19,"elastic"
2015-05-07,15,"elastic"
2015-05-08,15,"elastic"
2015-05-09,11,"elastic"
2015-05-10,16,"elastic"
2015-05-11,24,"elastic"
2015-05-12,25,"elastic"
2015-05-13,14,"elastic"
2015-05-14,24,"elastic"
2015-05-15,15,"elastic"
2015-05-16,10,"elastic"
2015-05-17,12,"elastic"
2015-05-18,18,"elastic"
2015-05-19,18,"elastic"
2015-05-20,24,"elastic"
2015-05-21,12,"elastic"
2015-05-22,8,"elastic"
2015-05-23,17,"elastic"
2015-05-24,15,"elastic"
2015-05-25,21,"elastic"
2015-05-26,24,"elastic"
2015-05-27,18,"elastic"
2015-05-28,17,"elastic"
2015-05-29,11,"elastic"
2015-05-30,10,"elastic"
2015-05-31,10,"elastic"
2015-06-01,14,"elastic"
2015-06-02,6,"elastic"
2015-06-03,12,"elastic"
2015-06-04,16,"elastic"
2015-06-05,14,"elastic"
2015-06-06,9,"elastic"
2015-06-07,18,"elastic"
2015-06-08,25,"elastic"
2015-06-09,16,"elastic"
2015-06-10,12,"elastic"
2015-06-11,12,"elastic"
2015-06-12,12,"elastic"
2015-06-13,14,"elastic"
2015-06-14,14,"elastic"
2015-06-15,22,"elastic"
2015-06-16,13,"elastic"
2015-06-17,20,"elastic"
2015-06-18,12,"elastic"
2015-06-19,34,"elastic"
2015-06-20,7,"elastic"
2015-06-21,13,"elastic"
2015-06-22,18,"elastic"
2015-06-23,22,"elastic"
2015-06-24,10,"elastic"
2015-06-25,12,"elastic"
2015-06-26,17,"elastic"
2015-06-27,8,"elastic"
2015-06-28,11,"elastic"
2015-06-29,26,"elastic"
2015-06-30,22,"elastic"
2015-07-01,18,"elastic"
2015-07-02,21,"elastic"
2015-07-03,25,"elastic"
2015-07-04,19,"elastic"
2015-07-05,20,"elastic"
2015-07-06,24,"elastic"
2015-07-07,31,"elastic"
2015-07-08,33,"elastic"
2015-07-09,29,"elastic"
2015-07-10,17,"elastic"
2015-07-11,14,"elastic"
2015-07-12,8,"elastic"
2015-07-13,10,"elastic"
2015-07-14,13,"elastic"
2015-07-15,20,"elastic"
2015-07-16,27,"elastic"
2015-07-17,12,"elastic"
2015-07-18,9,"elastic"
2015-07-19,16,"elastic"
2015-07-20,10,"elastic"
2015-07-21,28,"elastic"
2015-07-22,15,"elastic"
2015-07-23,15,"elastic"
2015-07-24,12,"elastic"
2015-07-25,8,"elastic"
2015-07-26,6,"elastic"
2015-07-27,20,"elastic"
2015-07-28,26,"elastic"
2015-07-29,16,"elastic"
2015-07-30,19,"elastic"
2015-07-31,17,"elastic"
2015-08-01,11,"elastic"
2015-08-02,4,"elastic"
2015-08-03,14,"elastic"
2015-08-04,29,"elastic"
2015-08-05,21,"elastic"
2015-08-06,10,"elastic"
2015-08-07,16,"elastic"
2015-08-08,7,"elastic"
2015-08-09,3,"elastic"
2015-08-10,17,"elastic"
2015-08-11,31,"elastic"
2015-08-12,30,"elastic"
2015-08-13,11,"elastic"
2015-08-14,12,"elastic"
2015-08-15,13,"elastic"
2015-08-16,18,"elastic"
2015-08-17,21,"elastic"
2015-08-18,34,"elastic"
2015-08-19,12,"elastic"
2015-08-20,19,"elastic"
2015-08-21,17,"elastic"
2015-08-22,22,"elastic"
2015-08-23,0,"elastic"
2015-08-24,18,"elastic"
2015-08-25,34,"elastic"
2015-08-26,17,"elastic"
2015-08-27,17,"elastic"
2015-08-28,10,"elastic"
2015-08-29,7,"elastic"
2015-08-30,8,"elastic"
2015-08-31,9,"elastic"
2015-09-01,20,"elastic"
2015-09-02,24,"elastic"
2015-09-03,18,"elastic"
2015-09-04,15,"elastic"
2015-09-05,13,"elastic"
2015-09-06,13,"elastic"
2015-09-07,0,"elastic"
2015-09-08,21,"elastic"
2015-09-09,0,"elastic"
2015-09-10,28,"elastic"
2015-09-11,17,"elastic"
2015-09-12,10,"elastic"
2015-09-13,10,"elastic"
2015-09-14,17,"elastic"
2015-09-15,19,"elastic"
2015-09-16,17,"elastic"
2015-09-17,17,"elastic"
2015-09-18,17,"elastic"
2015-09-19,12,"elastic"
2015-09-20,16,"elastic"
2015-09-21,20,"elastic"
2015-09-22,9,"elastic"
2015-09-23,23,"elastic"
2015-09-24,16,"elastic"
2015-09-25,12,"elastic"
2015-09-26,12,"elastic"
2015-09-27,8,"elastic"
2015-09-28,15,"elastic"
2015-09-29,20,"elastic"
2015-09-30,14,"elastic"
2015-10-01,22,"elastic"
2015-10-02,21,"elastic"
2015-10-03,9,"elastic"
2015-10-04,12,"elastic"
2015-10-05,35,"elastic"
2015-10-06,20,"elastic"
2015-10-07,28,"elastic"
2015-10-08,18,"elastic"
2015-10-09,15,"elastic"
2015-10-10,8,"elastic"
2015-10-11,9,"elastic"
2015-10-12,13,"elastic"
2015-10-13,24,"elastic"
2015-10-14,20,"elastic"
2015-10-15,31,"elastic"
2015-10-16,15,"elastic"
2015-10-17,9,"elastic"
2015-10-18,0,"elastic"
2015-10-19,23,"elastic"
2015-10-20,19,"elastic"
2015-10-21,19,"elastic"
2015-10-22,16,"elastic"
2015-10-23,12,"elastic"
2015-10-24,11,"elastic"
2015-10-25,13,"elastic"
2015-10-26,0,"elastic"
2015-10-27,17,"elastic"
2015-10-28,16,"elastic"
2015-10-29,13,"elastic"
2015-10-30,18,"elastic"
2015-10-31,0,"elastic"
2015-11-01,0,"elastic"
2015-11-02,9,"elastic"
2015-11-03,27,"elastic"
2015-11-04,14,"elastic"
2015-11-05,16,"elastic"
2015-11-06,16,"elastic"
2015-11-07,18,"elastic"
2015-11-08,4,"elastic"
2015-11-09,12,"elastic"
2015-11-10,24,"elastic"
2015-11-11,30,"elastic"
2015-11-12,22,"elastic"
2015-11-13,13,"elastic"
2015-11-14,13,"elastic"
2015-11-15,0,"elastic"
2015-11-16,16,"elastic"
2015-11-17,20,"elastic"
2015-11-18,19,"elastic"
2015-11-19,26,"elastic"
2015-11-20,12,"elastic"
2015-11-21,24,"elastic"
2015-11-22,22,"elastic"
2015-11-23,29,"elastic"
2015-11-24,20,"elastic"
2015-11-25,16,"elastic"
2015-11-26,17,"elastic"
2015-11-27,20,"elastic"
2015-11-28,10,"elastic"
2015-11-29,13,"elastic"
2015-11-30,20,"elastic"
2015-12-01,18,"elastic"
2015-12-02,21,"elastic"
2015-12-03,19,"elastic"
2015-12-04,12,"elastic"
2015-12-05,11,"elastic"
2015-12-06,8,"elastic"
2015-12-07,17,"elastic"
2015-12-08,15,"elastic"
2015-12-09,12,"elastic"
2015-12-10,19,"elastic"
2015-12-11,18,"elastic"
2015-12-12,16,"elastic"
2015-12-13,13,"elastic"
2015-12-14,17,"elastic"
2015-12-15,21,"elastic"
2015-12-16,28,"elastic"
2015-12-17,24,"elastic"
2015-12-18,22,"elastic"
2015-12-19,8,"elastic"
2015-12-20,10,"elastic"
2015-12-21,8,"elastic"
2015-12-22,21,"elastic"
2015-12-23,22,"elastic"
2015-12-24,14,"elastic"
2015-12-25,7,"elastic"
2015-12-26,6,"elastic"
2015-12-27,8,"elastic"
2015-12-28,15,"elastic"
2015-12-29,8,"elastic"
2015-12-30,11,"elastic"
2015-12-31,14,"elastic"
2016-01-01,6,"elastic"
2016-01-02,9,"elastic"
2016-01-03,7,"elastic"
2016-01-04,23,"elastic"
2016-01-05,22,"elastic"
2016-01-06,15,"elastic"
2016-01-07,22,"elastic"
2016-01-08,38,"elastic"
2016-01-09,15,"elastic"
2016-01-10,19,"elastic"
2016-01-11,34,"elastic"
2016-01-12,27,"elastic"
2016-01-13,41,"elastic"
2016-01-14,39,"elastic"
2016-01-15,21,"elastic"
2016-01-16,9,"elastic"
2016-01-17,12,"elastic"
2016-01-18,22,"elastic"
2016-01-19,36,"elastic"
2016-01-20,28,"elastic"
2016-01-21,33,"elastic"
2016-01-22,22,"elastic"
2016-01-23,19,"elastic"
2016-01-24,13,"elastic"
2016-01-25,39,"elastic"
2016-01-26,22,"elastic"
2016-01-27,36,"elastic"
2016-01-28,21,"elastic"
2016-01-29,21,"elastic"
2016-01-30,11,"elastic"
2016-01-31,11,"elastic"
2016-02-01,20,"elastic"
2016-02-02,27,"elastic"
2016-02-03,0,"elastic"
2016-02-04,22,"elastic"
2016-02-05,25,"elastic"
2016-02-06,11,"elastic"
2016-02-07,8,"elastic"
2016-02-08,14,"elastic"
2016-02-09,19,"elastic"
2016-02-10,28,"elastic"
2016-02-11,25,"elastic"
2016-02-12,16,"elastic"
2016-02-13,6,"elastic"
2016-02-14,6,"elastic"
2016-02-15,21,"elastic"
2016-02-16,20,"elastic"
2016-02-17,33,"elastic"
2016-02-18,45,"elastic"
2016-02-19,24,"elastic"
2016-02-20,3,"elastic"
2016-02-21,9,"elastic"
2016-02-22,17,"elastic"
2016-02-23,17,"elastic"
2016-02-24,34,"elastic"
2016-02-25,26,"elastic"
2016-02-26,20,"elastic"
2016-02-27,13,"elastic"
2016-02-28,14,"elastic"
2016-02-29,22,"elastic"
2016-03-01,24,"elastic"
2016-03-02,48,"elastic"
2016-03-03,33,"elastic"
2016-03-04,23,"elastic"
2016-03-05,10,"elastic"
2016-03-06,8,"elastic"
2016-03-07,11,"elastic"
2016-03-08,31,"elastic"
2016-03-09,11,"elastic"
2016-03-10,16,"elastic"
2016-03-11,20,"elastic"
2016-03-12,11,"elastic"
2016-03-13,8,"elastic"
2016-03-14,12,"elastic"
2016-03-15,21,"elastic"
2016-03-16,22,"elastic"
2016-03-17,14,"elastic"
2016-03-18,33,"elastic"
2016-03-19,7,"elastic"
2016-03-20,2,"elastic"
2016-03-21,13,"elastic"
2016-03-22,29,"elastic"
2016-03-23,18,"elastic"
2016-03-24,10,"elastic"
2016-03-25,7,"elastic"
2016-03-26,7,"elastic"
2016-03-27,9,"elastic"
2016-03-28,15,"elastic"
2016-03-29,26,"elastic"
2016-03-30,22,"elastic"
2016-03-31,20,"elastic"
2016-04-01,14,"elastic"
2016-04-02,13,"elastic"
2016-04-03,10,"elastic"
2016-04-04,17,"elastic"
2016-04-05,31,"elastic"
2016-04-06,14,"elastic"
2016-04-07,23,"elastic"
2016-04-08,17,"elastic"
2016-04-09,8,"elastic"
2016-04-10,17,"elastic"
2016-04-11,28,"elastic"
2016-04-12,21,"elastic"
2016-04-13,12,"elastic"
2016-04-14,25,"elastic"
2016-04-15,13,"elastic"
2016-04-16,6,"elastic"
2016-04-17,6,"elastic"
2016-04-18,17,"elastic"
2016-04-19,20,"elastic"
2016-04-20,21,"elastic"
2016-04-21,18,"elastic"
2016-04-22,13,"elastic"
2016-04-23,11,"elastic"
2016-04-24,8,"elastic"
2016-04-25,23,"elastic"
2016-04-26,26,"elastic"
2016-04-27,35,"elastic"
2016-04-28,18,"elastic"
2016-04-29,16,"elastic"
2016-04-30,13,"elastic"
2016-05-01,12,"elastic"
2016-05-02,13,"elastic"
2016-05-03,13,"elastic"
2016-05-04,22,"elastic"
2016-05-05,17,"elastic"
2016-05-06,21,"elastic"
2016-05-07,10,"elastic"
2016-05-08,4,"elastic"
2016-05-09,31,"elastic"
2016-05-10,26,"elastic"
2016-05-11,25,"elastic"
2016-05-12,27,"elastic"
2016-05-13,35,"elastic"
2016-05-14,10,"elastic"
2016-05-15,5,"elastic"
2016-05-16,31,"elastic"
2016-05-17,22,"elastic"
2016-05-18,14,"elastic"
2016-05-19,31,"elastic"
2015-04-30,17,"geojsonio"
2015-05-01,10,"geojsonio"
2015-05-02,4,"geojsonio"
2015-05-03,10,"geojsonio"
2015-05-04,12,"geojsonio"
2015-05-05,7,"geojsonio"
2015-05-06,28,"geojsonio"
2015-05-07,25,"geojsonio"
2015-05-08,14,"geojsonio"
2015-05-09,9,"geojsonio"
2015-05-10,12,"geojsonio"
2015-05-11,16,"geojsonio"
2015-05-12,9,"geojsonio"
2015-05-13,7,"geojsonio"
2015-05-14,11,"geojsonio"
2015-05-15,13,"geojsonio"
2015-05-16,7,"geojsonio"
2015-05-17,9,"geojsonio"
2015-05-18,14,"geojsonio"
2015-05-19,13,"geojsonio"
2015-05-20,19,"geojsonio"
2015-05-21,8,"geojsonio"
2015-05-22,8,"geojsonio"
2015-05-23,8,"geojsonio"
2015-05-24,11,"geojsonio"
2015-05-25,16,"geojsonio"
2015-05-26,15,"geojsonio"
2015-05-27,10,"geojsonio"
2015-05-28,11,"geojsonio"
2015-05-29,6,"geojsonio"
2015-05-30,7,"geojsonio"
2015-05-31,9,"geojsonio"
2015-06-01,11,"geojsonio"
2015-06-02,6,"geojsonio"
2015-06-03,12,"geojsonio"
2015-06-04,13,"geojsonio"
2015-06-05,9,"geojsonio"
2015-06-06,6,"geojsonio"
2015-06-07,14,"geojsonio"
2015-06-08,17,"geojsonio"
2015-06-09,5,"geojsonio"
2015-06-10,8,"geojsonio"
2015-06-11,6,"geojsonio"
2015-06-12,6,"geojsonio"
2015-06-13,10,"geojsonio"
2015-06-14,7,"geojsonio"
2015-06-15,18,"geojsonio"
2015-06-16,9,"geojsonio"
2015-06-17,10,"geojsonio"
2015-06-18,12,"geojsonio"
2015-06-19,22,"geojsonio"
2015-06-20,11,"geojsonio"
2015-06-21,10,"geojsonio"
2015-06-22,15,"geojsonio"
2015-06-23,14,"geojsonio"
2015-06-24,6,"geojsonio"
2015-06-25,16,"geojsonio"
2015-06-26,9,"geojsonio"
2015-06-27,5,"geojsonio"
2015-06-28,12,"geojsonio"
2015-06-29,21,"geojsonio"
2015-06-30,11,"geojsonio"
2015-07-01,14,"geojsonio"
2015-07-02,14,"geojsonio"
2015-07-03,6,"geojsonio"
2015-07-04,6,"geojsonio"
2015-07-05,18,"geojsonio"
2015-07-06,11,"geojsonio"
2015-07-07,17,"geojsonio"
2015-07-08,11,"geojsonio"
2015-07-09,16,"geojsonio"
2015-07-10,19,"geojsonio"
2015-07-11,6,"geojsonio"
2015-07-12,4,"geojsonio"
2015-07-13,4,"geojsonio"
2015-07-14,7,"geojsonio"
2015-07-15,6,"geojsonio"
2015-07-16,5,"geojsonio"
2015-07-17,9,"geojsonio"
2015-07-18,4,"geojsonio"
2015-07-19,13,"geojsonio"
2015-07-20,5,"geojsonio"
2015-07-21,9,"geojsonio"
2015-07-22,5,"geojsonio"
2015-07-23,39,"geojsonio"
2015-07-24,5,"geojsonio"
2015-07-25,10,"geojsonio"
2015-07-26,7,"geojsonio"
2015-07-27,5,"geojsonio"
2015-07-28,15,"geojsonio"
2015-07-29,3,"geojsonio"
2015-07-30,12,"geojsonio"
2015-07-31,6,"geojsonio"
2015-08-01,4,"geojsonio"
2015-08-02,2,"geojsonio"
2015-08-03,10,"geojsonio"
2015-08-04,13,"geojsonio"
2015-08-05,10,"geojsonio"
2015-08-06,11,"geojsonio"
2015-08-07,9,"geojsonio"
2015-08-08,7,"geojsonio"
2015-08-09,1,"geojsonio"
2015-08-10,11,"geojsonio"
2015-08-11,11,"geojsonio"
2015-08-12,22,"geojsonio"
2015-08-13,28,"geojsonio"
2015-08-14,19,"geojsonio"
2015-08-15,12,"geojsonio"
2015-08-16,16,"geojsonio"
2015-08-17,23,"geojsonio"
2015-08-18,30,"geojsonio"
2015-08-19,17,"geojsonio"
2015-08-20,16,"geojsonio"
2015-08-21,10,"geojsonio"
2015-08-22,26,"geojsonio"
2015-08-23,0,"geojsonio"
2015-08-24,14,"geojsonio"
2015-08-25,13,"geojsonio"
2015-08-26,17,"geojsonio"
2015-08-27,18,"geojsonio"
2015-08-28,11,"geojsonio"
2015-08-29,6,"geojsonio"
2015-08-30,4,"geojsonio"
2015-08-31,17,"geojsonio"
2015-09-01,14,"geojsonio"
2015-09-02,18,"geojsonio"
2015-09-03,23,"geojsonio"
2015-09-04,17,"geojsonio"
2015-09-05,7,"geojsonio"
2015-09-06,14,"geojsonio"
2015-09-07,0,"geojsonio"
2015-09-08,16,"geojsonio"
2015-09-09,0,"geojsonio"
2015-09-10,16,"geojsonio"
2015-09-11,11,"geojsonio"
2015-09-12,8,"geojsonio"
2015-09-13,7,"geojsonio"
2015-09-14,17,"geojsonio"
2015-09-15,16,"geojsonio"
2015-09-16,11,"geojsonio"
2015-09-17,15,"geojsonio"
2015-09-18,20,"geojsonio"
2015-09-19,9,"geojsonio"
2015-09-20,12,"geojsonio"
2015-09-21,18,"geojsonio"
2015-09-22,10,"geojsonio"
2015-09-23,18,"geojsonio"
2015-09-24,12,"geojsonio"
2015-09-25,18,"geojsonio"
2015-09-26,13,"geojsonio"
2015-09-27,6,"geojsonio"
2015-09-28,27,"geojsonio"
2015-09-29,22,"geojsonio"
2015-09-30,8,"geojsonio"
2015-10-01,23,"geojsonio"
2015-10-02,19,"geojsonio"
2015-10-03,6,"geojsonio"
2015-10-04,15,"geojsonio"
2015-10-05,27,"geojsonio"
2015-10-06,16,"geojsonio"
2015-10-07,25,"geojsonio"
2015-10-08,24,"geojsonio"
2015-10-09,16,"geojsonio"
2015-10-10,3,"geojsonio"
2015-10-11,7,"geojsonio"
2015-10-12,13,"geojsonio"
2015-10-13,23,"geojsonio"
2015-10-14,13,"geojsonio"
2015-10-15,26,"geojsonio"
2015-10-16,40,"geojsonio"
2015-10-17,7,"geojsonio"
2015-10-18,0,"geojsonio"
2015-10-19,19,"geojsonio"
2015-10-20,20,"geojsonio"
2015-10-21,18,"geojsonio"
2015-10-22,28,"geojsonio"
2015-10-23,10,"geojsonio"
2015-10-24,11,"geojsonio"
2015-10-25,15,"geojsonio"
2015-10-26,0,"geojsonio"
2015-10-27,37,"geojsonio"
2015-10-28,16,"geojsonio"
2015-10-29,13,"geojsonio"
2015-10-30,17,"geojsonio"
2015-10-31,0,"geojsonio"
2015-11-01,0,"geojsonio"
2015-11-02,15,"geojsonio"
2015-11-03,18,"geojsonio"
2015-11-04,12,"geojsonio"
2015-11-05,18,"geojsonio"
2015-11-06,13,"geojsonio"
2015-11-07,13,"geojsonio"
2015-11-08,5,"geojsonio"
2015-11-09,9,"geojsonio"
2015-11-10,20,"geojsonio"
2015-11-11,28,"geojsonio"
2015-11-12,16,"geojsonio"
2015-11-13,28,"geojsonio"
2015-11-14,10,"geojsonio"
2015-11-15,0,"geojsonio"
2015-11-16,27,"geojsonio"
2015-11-17,35,"geojsonio"
2015-11-18,43,"geojsonio"
2015-11-19,61,"geojsonio"
2015-11-20,20,"geojsonio"
2015-11-21,55,"geojsonio"
2015-11-22,18,"geojsonio"
2015-11-23,28,"geojsonio"
2015-11-24,30,"geojsonio"
2015-11-25,25,"geojsonio"
2015-11-26,59,"geojsonio"
2015-11-27,23,"geojsonio"
2015-11-28,6,"geojsonio"
2015-11-29,22,"geojsonio"
2015-11-30,14,"geojsonio"
2015-12-01,48,"geojsonio"
2015-12-02,26,"geojsonio"
2015-12-03,23,"geojsonio"
2015-12-04,16,"geojsonio"
2015-12-05,17,"geojsonio"
2015-12-06,19,"geojsonio"
2015-12-07,31,"geojsonio"
2015-12-08,23,"geojsonio"
2015-12-09,19,"geojsonio"
2015-12-10,25,"geojsonio"
2015-12-11,19,"geojsonio"
2015-12-12,19,"geojsonio"
2015-12-13,10,"geojsonio"
2015-12-14,16,"geojsonio"
2015-12-15,17,"geojsonio"
2015-12-16,19,"geojsonio"
2015-12-17,17,"geojsonio"
2015-12-18,20,"geojsonio"
2015-12-19,7,"geojsonio"
2015-12-20,17,"geojsonio"
2015-12-21,10,"geojsonio"
2015-12-22,19,"geojsonio"
2015-12-23,16,"geojsonio"
2015-12-24,51,"geojsonio"
2015-12-25,10,"geojsonio"
2015-12-26,8,"geojsonio"
2015-12-27,12,"geojsonio"
2015-12-28,21,"geojsonio"
2015-12-29,14,"geojsonio"
2015-12-30,11,"geojsonio"
2015-12-31,16,"geojsonio"
2016-01-01,8,"geojsonio"
2016-01-02,13,"geojsonio"
2016-01-03,10,"geojsonio"
2016-01-04,17,"geojsonio"
2016-01-05,15,"geojsonio"
2016-01-06,27,"geojsonio"
2016-01-07,18,"geojsonio"
2016-01-08,21,"geojsonio"
2016-01-09,8,"geojsonio"
2016-01-10,12,"geojsonio"
2016-01-11,16,"geojsonio"
2016-01-12,13,"geojsonio"
2016-01-13,22,"geojsonio"
2016-01-14,19,"geojsonio"
2016-01-15,35,"geojsonio"
2016-01-16,45,"geojsonio"
2016-01-17,20,"geojsonio"
2016-01-18,45,"geojsonio"
2016-01-19,36,"geojsonio"
2016-01-20,36,"geojsonio"
2016-01-21,29,"geojsonio"
2016-01-22,30,"geojsonio"
2016-01-23,27,"geojsonio"
2016-01-24,25,"geojsonio"
2016-01-25,56,"geojsonio"
2016-01-26,41,"geojsonio"
2016-01-27,36,"geojsonio"
2016-01-28,29,"geojsonio"
2016-01-29,17,"geojsonio"
2016-01-30,17,"geojsonio"
2016-01-31,18,"geojsonio"
2016-02-01,28,"geojsonio"
2016-02-02,18,"geojsonio"
2016-02-03,0,"geojsonio"
2016-02-04,33,"geojsonio"
2016-02-05,26,"geojsonio"
2016-02-06,14,"geojsonio"
2016-02-07,17,"geojsonio"
2016-02-08,35,"geojsonio"
2016-02-09,18,"geojsonio"
2016-02-10,32,"geojsonio"
2016-02-11,17,"geojsonio"
2016-02-12,26,"geojsonio"
2016-02-13,9,"geojsonio"
2016-02-14,5,"geojsonio"
2016-02-15,15,"geojsonio"
2016-02-16,16,"geojsonio"
2016-02-17,25,"geojsonio"
2016-02-18,48,"geojsonio"
2016-02-19,31,"geojsonio"
2016-02-20,10,"geojsonio"
2016-02-21,16,"geojsonio"
2016-02-22,14,"geojsonio"
2016-02-23,23,"geojsonio"
2016-02-24,19,"geojsonio"
2016-02-25,28,"geojsonio"
2016-02-26,21,"geojsonio"
2016-02-27,13,"geojsonio"
2016-02-28,14,"geojsonio"
2016-02-29,16,"geojsonio"
2016-03-01,20,"geojsonio"
2016-03-02,42,"geojsonio"
2016-03-03,30,"geojsonio"
2016-03-04,27,"geojsonio"
2016-03-05,20,"geojsonio"
2016-03-06,12,"geojsonio"
2016-03-07,9,"geojsonio"
2016-03-08,14,"geojsonio"
2016-03-09,27,"geojsonio"
2016-03-10,26,"geojsonio"
2016-03-11,22,"geojsonio"
2016-03-12,12,"geojsonio"
2016-03-13,5,"geojsonio"
2016-03-14,16,"geojsonio"
2016-03-15,23,"geojsonio"
2016-03-16,15,"geojsonio"
2016-03-17,19,"geojsonio"
2016-03-18,38,"geojsonio"
2016-03-19,21,"geojsonio"
2016-03-20,12,"geojsonio"
2016-03-21,21,"geojsonio"
2016-03-22,20,"geojsonio"
2016-03-23,22,"geojsonio"
2016-03-24,18,"geojsonio"
2016-03-25,12,"geojsonio"
2016-03-26,10,"geojsonio"
2016-03-27,11,"geojsonio"
2016-03-28,23,"geojsonio"
2016-03-29,18,"geojsonio"
2016-03-30,13,"geojsonio"
2016-03-31,16,"geojsonio"
2016-04-01,20,"geojsonio"
2016-04-02,15,"geojsonio"
2016-04-03,16,"geojsonio"
2016-04-04,18,"geojsonio"
2016-04-05,30,"geojsonio"
2016-04-06,20,"geojsonio"
2016-04-07,12,"geojsonio"
2016-04-08,34,"geojsonio"
2016-04-09,14,"geojsonio"
2016-04-10,31,"geojsonio"
2016-04-11,62,"geojsonio"
2016-04-12,37,"geojsonio"
2016-04-13,34,"geojsonio"
2016-04-14,27,"geojsonio"
2016-04-15,17,"geojsonio"
2016-04-16,14,"geojsonio"
2016-04-17,13,"geojsonio"
2016-04-18,21,"geojsonio"
2016-04-19,22,"geojsonio"
2016-04-20,22,"geojsonio"
2016-04-21,19,"geojsonio"
2016-04-22,21,"geojsonio"
2016-04-23,11,"geojsonio"
2016-04-24,11,"geojsonio"
2016-04-25,24,"geojsonio"
2016-04-26,20,"geojsonio"
2016-04-27,28,"geojsonio"
2016-04-28,13,"geojsonio"
2016-04-29,13,"geojsonio"
2016-04-30,9,"geojsonio"
2016-05-01,9,"geojsonio"
2016-05-02,19,"geojsonio"
2016-05-03,21,"geojsonio"
2016-05-04,32,"geojsonio"
2016-05-05,32,"geojsonio"
2016-05-06,29,"geojsonio"
2016-05-07,10,"geojsonio"
2016-05-08,12,"geojsonio"
2016-05-09,38,"geojsonio"
2016-05-10,28,"geojsonio"
2016-05-11,30,"geojsonio"
2016-05-12,45,"geojsonio"
2016-05-13,30,"geojsonio"
2016-05-14,21,"geojsonio"
2016-05-15,8,"geojsonio"
2016-05-16,20,"geojsonio"
2016-05-17,22,"geojsonio"
2016-05-18,22,"geojsonio"
2016-05-19,32,"geojsonio"
2014-09-29,4,"gender"
2014-09-30,8,"gender"
2014-10-01,15,"gender"
2014-10-02,16,"gender"
2014-10-03,11,"gender"
2014-10-04,16,"gender"
2014-10-05,45,"gender"
2014-10-06,42,"gender"
2014-10-07,53,"gender"
2014-10-08,58,"gender"
2014-10-09,44,"gender"
2014-10-10,38,"gender"
2014-10-11,15,"gender"
2014-10-12,22,"gender"
2014-10-13,68,"gender"
2014-10-14,38,"gender"
2014-10-15,21,"gender"
2014-10-16,40,"gender"
2014-10-17,44,"gender"
2014-10-18,20,"gender"
2014-10-19,14,"gender"
2014-10-20,23,"gender"
2014-10-21,40,"gender"
2014-10-22,47,"gender"
2014-10-23,37,"gender"
2014-10-24,38,"gender"
2014-10-25,27,"gender"
2014-10-26,26,"gender"
2014-10-27,41,"gender"
2014-10-28,31,"gender"
2014-10-29,36,"gender"
2014-10-30,43,"gender"
2014-10-31,26,"gender"
2014-11-01,34,"gender"
2014-11-02,37,"gender"
2014-11-03,49,"gender"
2014-11-04,49,"gender"
2014-11-05,74,"gender"
2014-11-06,72,"gender"
2014-11-07,42,"gender"
2014-11-08,37,"gender"
2014-11-09,44,"gender"
2014-11-10,54,"gender"
2014-11-11,44,"gender"
2014-11-12,51,"gender"
2014-11-13,75,"gender"
2014-11-14,52,"gender"
2014-11-15,62,"gender"
2014-11-16,58,"gender"
2014-11-17,0,"gender"
2014-11-18,51,"gender"
2014-11-19,41,"gender"
2014-11-20,31,"gender"
2014-11-21,41,"gender"
2014-11-22,33,"gender"
2014-11-23,42,"gender"
2014-11-24,60,"gender"
2014-11-25,46,"gender"
2014-11-26,47,"gender"
2014-11-27,32,"gender"
2014-11-28,32,"gender"
2014-11-29,12,"gender"
2014-11-30,31,"gender"
2014-12-01,51,"gender"
2014-12-02,42,"gender"
2014-12-03,59,"gender"
2014-12-04,83,"gender"
2014-12-05,60,"gender"
2014-12-06,42,"gender"
2014-12-07,41,"gender"
2014-12-08,94,"gender"
2014-12-09,64,"gender"
2014-12-10,56,"gender"
2014-12-11,47,"gender"
2014-12-12,58,"gender"
2014-12-13,38,"gender"
2014-12-14,34,"gender"
2014-12-15,36,"gender"
2014-12-16,51,"gender"
2014-12-17,57,"gender"
2014-12-18,37,"gender"
2014-12-19,40,"gender"
2014-12-20,26,"gender"
2014-12-21,16,"gender"
2014-12-22,24,"gender"
2014-12-23,20,"gender"
2014-12-24,39,"gender"
2014-12-25,33,"gender"
2014-12-26,60,"gender"
2014-12-27,43,"gender"
2014-12-28,30,"gender"
2014-12-29,60,"gender"
2014-12-30,48,"gender"
2014-12-31,43,"gender"
2015-01-01,14,"gender"
2015-01-02,42,"gender"
2015-01-03,17,"gender"
2015-01-04,37,"gender"
2015-01-05,75,"gender"
2015-01-06,58,"gender"
2015-01-07,57,"gender"
2015-01-08,47,"gender"
2015-01-09,31,"gender"
2015-01-10,10,"gender"
2015-01-11,27,"gender"
2015-01-12,55,"gender"
2015-01-13,46,"gender"
2015-01-14,56,"gender"
2015-01-15,52,"gender"
2015-01-16,117,"gender"
2015-01-17,32,"gender"
2015-01-18,34,"gender"
2015-01-19,66,"gender"
2015-01-20,49,"gender"
2015-01-21,45,"gender"
